t p_lowerLD p_upperLD p_lowerST p_upperST t_lowerLD t_upperLD t_lowerST t_upperST p_LDqubit_STduration_lower p_LDqubit_STduration_upper p_210_STduration_lower p_210_STduration_upper p_2100_STduration_lower p_2100_STduration_upper p_LDqubit_LDduration_lower p_LDqubit_LDduration_upper p_measST
0.000000011803206 0.014730241569102 0.016196251248411 0.039866682586666 0.046122103365810 0.000002581356757 0.000008876064127 0.000000913014267 0.000001463606413 0.000944226419081 0.002422845177947 0.000009451101742 0.000024286754027 0.000000094511902 0.000000242873380 0.007498088551288 0.081800577560669 0.052936964794822
0.000000011912420 0.014740207950751 0.016208027456388 0.039859914610080 0.046112937266133 0.000002582412472 0.000008878248402 0.000000913040318 0.000001463824840 0.000944280251880 0.002423566643240 0.000009451641078 0.000024294003463 0.000000094517295 0.000000242945878 0.007504176630307 0.081837351217190 0.052916928591633
0.000000012022644 0.014750271943001 0.016219919846842 0.039853085310772 0.046103689366414 0.000002583478186 0.000008880452887 0.000000913066582 0.000001464045289 0.000944334525631 0.002424294892271 0.000009452184833 0.000024301321075 0.000000094522733 0.000000243019057 0.007510324816296 0.081874471030638 0.052896713094997
0.000000012133889 0.014760434550392 0.016231929631371 0.039846194145964 0.046094358964745 0.000002584553995 0.000008882677770 0.000000913093059 0.000001464267777 0.000944389243377 0.002425029989816 0.000009452733035 0.000024308707512 0.000000094528215 0.000000243092925 0.007516533736866 0.081911940311361 0.052876316758165
0.000000012246162 0.014770696788672 0.016244058035408 0.039839240568322 0.046084945353725 0.000002585639996 0.000008884923240 0.000000913119752 0.000001464492324 0.000944444408177 0.002425772001293 0.000009453285717 0.000024316163433 0.000000094533742 0.000000243167488 0.007522804026795 0.081949762402266 0.052855738022126
0.000000012359474 0.014781059684941 0.016256306298365 0.039832224025928 0.046075447820408 0.000002586736289 0.000008887189487 0.000000913146663 0.000001464718949 0.000944500023093 0.002426520992758 0.000009453842908 0.000024323689502 0.000000094539314 0.000000243242752 0.007529136328125 0.081987940679167 0.052834975315537
0.000000012473835 0.014791524277788 0.016268675673835 0.039825143962247 0.046065865646296 0.000002587842974 0.000008889476703 0.000000913173791 0.000001464947670 0.000944556091203 0.002427277030921 0.000009454404639 0.000024331286390 0.000000094544931 0.000000243318725 0.007535531290256 0.082026478551113 0.052814027054644
0.000000012589254 0.014802091617440 0.016281167429770 0.039817999816088 0.046056198107277 0.000002588960150 0.000008891785082 0.000000913201140 0.000001465178508 0.000944612615588 0.002428040183147 0.000009454970942 0.000024338954773 0.000000094550594 0.000000243395413 0.007541989570038 0.082065379460740 0.052792891643208
0.000000012705741 0.014812762765902 0.016293782848665 0.039810791021580 0.046046444473619 0.000002590087920 0.000008894114821 0.000000913228710 0.000001465411482 0.000944669599342 0.002428810517463 0.000009455541848 0.000024346695336 0.000000094556304 0.000000243472822 0.007548511831873 0.082104646884611 0.052771567472424
0.000000012823306 0.014823538797114 0.016306523227753 0.039803517008127 0.046036604009914 0.000002591226387 0.000008896466117 0.000000913256503 0.000001465646612 0.000944727045565 0.002429588102570 0.000009456117387 0.000024354508769 0.000000094562059 0.000000243550960 0.007555098747810 0.082144284333571 0.052750052920851
0.000000012941958 0.014834420797093 0.016319389879187 0.039796177200386 0.046026675975058 0.000002592375653 0.000008898839168 0.000000913284520 0.000001465883917 0.000944784957368 0.002430373007844 0.000009456697590 0.000024362395770 0.000000094567861 0.000000243629834 0.007561750997645 0.082184295353099 0.052728346354330
0.000000013061709 0.014845409864091 0.016332384130238 0.039788771018223 0.046016659622214 0.000002593535825 0.000008901234178 0.000000913312764 0.000001466123418 0.000944843337868 0.002431165303345 0.000009457282489 0.000024370357043 0.000000094573710 0.000000243709450 0.007568469269023 0.082224683523668 0.052706446125913
0.000000013182567 0.014856507108747 0.016345507323503 0.039781297876686 0.046006554198778 0.000002594707007 0.000008903651348 0.000000913341234 0.000001466365135 0.000944902190189 0.002431965059826 0.000009457872115 0.000024378393299 0.000000094579607 0.000000243789817 0.007575254257540 0.082265452461106 0.052684350575782
0.000000013304544 0.014867713654244 0.016358760817090 0.039773757185969 0.045996358946350 0.000002595889308 0.000008906090884 0.000000913369934 0.000001466609088 0.000944961517464 0.002432772348738 0.000009458466500 0.000024386505257 0.000000094585551 0.000000243870940 0.007582106666848 0.082306605816964 0.052662058031178
0.000000013427650 0.014879030636471 0.016372145984829 0.039766148351376 0.045986073100698 0.000002597082834 0.000008908552992 0.000000913398864 0.000001466855299 0.000945021322834 0.002433587242238 0.000009459065675 0.000024394693642 0.000000094591543 0.000000243952828 0.007589027208761 0.082348147278884 0.052639566806318
0.000000013551894 0.014890459204182 0.016385664216481 0.039758470773288 0.045975695891727 0.000002598287695 0.000008911037882 0.000000913428025 0.000001467103788 0.000945081609445 0.002434409813196 0.000009459669671 0.000024402959187 0.000000094597583 0.000000244035488 0.007596016603361 0.082390080570975 0.052616875202327
0.000000013677288 0.014902000519161 0.016399316917940 0.039750723847129 0.045965226543438 0.000002599504001 0.000008913545765 0.000000913457421 0.000001467354577 0.000945142380449 0.002435240135204 0.000009460278521 0.000024411302631 0.000000094603671 0.000000244118926 0.007603075579109 0.082432409454193 0.052593981507156
0.000000013803843 0.014913655756386 0.016413105511457 0.039742906963332 0.045954664273910 0.000002600731864 0.000008916076853 0.000000913487051 0.000001467607685 0.000945203639007 0.002436078282582 0.000009460892255 0.000024419724723 0.000000094609809 0.000000244203151 0.007610204872953 0.082475137726721 0.052570883995510
0.000000013931568 0.014925426104203 0.016427031435840 0.039735019507303 0.045944008295259 0.000002601971396 0.000008918631361 0.000000913516917 0.000001467863136 0.000945265388283 0.002436924330385 0.000009461510906 0.000024428226215 0.000000094615995 0.000000244288170 0.007617405230446 0.082518269224359 0.052547580928769
0.000000014060475 0.014937312764490 0.016441096146691 0.039727060859388 0.045933257813596 0.000002603222711 0.000008921209505 0.000000913547021 0.000001468120950 0.000945327631449 0.002437778354413 0.000009462134504 0.000024436807871 0.000000094622231 0.000000244373991 0.007624677405853 0.082561807820914 0.052524070554915
0.000000014190575 0.014949316952838 0.016455301116615 0.039719030394836 0.045922412029016 0.000002604485923 0.000008923811504 0.000000913577365 0.000001468381150 0.000945390371679 0.002438640431216 0.000009462763083 0.000024445470460 0.000000094628517 0.000000244460621 0.007632022162272 0.082605757428593 0.052500351108457
0.000000014321879 0.014961439898721 0.016469647835452 0.039710927483766 0.045911470135543 0.000002605761148 0.000008926437580 0.000000913607950 0.000001468643758 0.000945453612154 0.002439510638105 0.000009463396674 0.000024454214759 0.000000094634853 0.000000244548068 0.007639440271748 0.082650121998410 0.052476420810352
0.000000014454398 0.014973682845678 0.016484137810510 0.039702751491133 0.045900431321121 0.000002607048504 0.000008929087954 0.000000913638777 0.000001468908795 0.000945517356061 0.002440389053157 0.000009464035309 0.000024463041554 0.000000094641240 0.000000244636340 0.007646932515396 0.082694905520584 0.052452277867935
0.000000014588143 0.014986047051496 0.016498772566788 0.039694501776689 0.045889294767557 0.000002608348109 0.000008931762852 0.000000913669848 0.000001469176285 0.000945581606587 0.002441275755226 0.000009464679019 0.000024471951637 0.000000094647677 0.000000244725445 0.007654499683519 0.082740112024953 0.052427920474842
0.000000014723125 0.014998533788388 0.016513553647217 0.039686177694952 0.045878059650509 0.000002609660082 0.000008934462500 0.000000913701164 0.000001469446250 0.000945646366926 0.002442170823948 0.000009465327837 0.000024480945809 0.000000094654165 0.000000244815392 0.007662142575735 0.082785745581383 0.052403346810932
0.000000014859356 0.015011144343188 0.016528482612909 0.039677778595170 0.045866725139442 0.000002610984544 0.000008937187128 0.000000913732728 0.000001469718713 0.000945711640273 0.002443074339751 0.000009465981795 0.000024490024878 0.000000094660705 0.000000244906187 0.007669862001097 0.082831810300192 0.052378555042218
0.000000014996848 0.015023880017533 0.016543561043387 0.039669303821285 0.045855290397603 0.000002612321618 0.000008939936967 0.000000913764540 0.000001469993697 0.000945777429827 0.002443986383865 0.000009466640925 0.000024499189661 0.000000094667297 0.000000244997839 0.007677658778224 0.082878310332569 0.052353543320791
0.000000015135612 0.015036742128060 0.016558790536840 0.039660752711896 0.045843754581983 0.000002613671426 0.000008942712250 0.000000913796602 0.000001470271225 0.000945843738789 0.002444907038326 0.000009467305259 0.000024508440983 0.000000094673940 0.000000245090357 0.007685533735426 0.082925249871001 0.052328309784745
0.000000015275661 0.015049732006599 0.016574172710371 0.039652124600229 0.045832116843291 0.000002615034092 0.000008945513212 0.000000913828915 0.000001470551321 0.000945910570363 0.002445836385988 0.000009467974829 0.000024517779677 0.000000094680636 0.000000245183748 0.007693487710841 0.082972633149709 0.052302852558104
0.000000015417005 0.015062851000372 0.016589709200263 0.039643418814095 0.045820376325923 0.000002616409743 0.000008948340091 0.000000913861482 0.000001470834009 0.000945977927753 0.002446774510533 0.000009468649667 0.000024527206585 0.000000094687384 0.000000245278022 0.007701521552561 0.083020464445086 0.052277169750748
0.000000015559656 0.015076100472194 0.016605401662216 0.039634634675860 0.045808532167926 0.000002617798505 0.000008951193126 0.000000913894303 0.000001471119313 0.000946045814165 0.002447721496474 0.000009469329805 0.000024536722555 0.000000094694186 0.000000245373186 0.007709636118771 0.083068748076133 0.052251259458344
0.000000015703628 0.015089481800677 0.016621251771635 0.039625771502407 0.045796583500969 0.000002619200508 0.000008954072561 0.000000913927381 0.000001471407256 0.000946114232805 0.002448677429171 0.000009470015275 0.000024546328447 0.000000094701041 0.000000245469250 0.007717832277885 0.083117488404913 0.052225119762268
