t p_lowerLD p_upperLD p_lowerST p_upperST t_lowerLD t_upperLD t_lowerST t_upperST
0.000005395106225 0.493550118942352 0.507764976587320 0.062334554839180 0.278360838595364 0.000123047664072 0.000116542124503 0.000009397478300 0.000012230212450
0.000005445026528 0.493544342924902 0.507770683968730 0.063340921937621 0.282482255382326 0.000124100255439 0.000117540530568 0.000009454919491 0.000012330053057
0.000005495408739 0.493539191369225 0.507775774185541 0.064380002190800 0.286634330632184 0.000125162742833 0.000118548174772 0.000009512601218 0.000012430817477
0.000005546257130 0.493534608046468 0.507780302837839 0.065452811359046 0.290815523120160 0.000126235205145 0.000119565142592 0.000009570551047 0.000012532514259
0.000005597576015 0.493530540440698 0.507784321847971 0.066560384204502 0.295024213483198 0.000127317722679 0.000120591520299 0.000009628798987 0.000012635152030
0.000005649369748 0.493526939654865 0.507787879555165 0.067703773803575 0.299258704020229 0.000128410377156 0.000121627394962 0.000009687377587 0.000012738739496
0.000005701642723 0.493523760301229 0.507791020825201 0.068884050764067 0.303517218681425 0.000129513251730 0.000122672854456 0.000009746322019 0.000012843285446
0.000005754399373 0.493520960378760 0.507793787172732 0.070102302342337 0.307797903257638 0.000130626430991 0.000123727987467 0.000009805670172 0.000012948798747
0.000005807644175 0.493518501139684 0.507796216894104 0.071359631455927 0.312098825780991 0.000131750000968 0.000124792883504 0.000009865462736 0.000013055288350
0.000005861381645 0.493516346947417 0.507798345208561 0.072657155587119 0.316417977147471 0.000132884049124 0.000125867632903 0.000009925743283 0.000013162763290
0.000005915616342 0.493514465127898 0.507800204405799 0.073996005573017 0.320753271972137 0.000134028664357 0.000126952326835 0.000009986558346 0.000013271232684
0.000005970352866 0.493512825816171 0.507801823998076 0.075377324277864 0.325102549687280 0.000135183936988 0.000128047057317 0.000010047957499 0.000013380705732
0.000006025595861 0.493511401800029 0.507803230875163 0.076802265143478 0.329463575893412 0.000136349958752 0.000129151917215 0.000010109993418 0.000013491191721
0.000006081350013 0.493510168362277 0.507804449460531 0.078271990613887 0.333834043972573 0.000137526822790 0.000130267000256 0.000010172721956 0.000013602700026
0.000006137620052 0.493509103123077 0.507805501867422 0.079787670430485 0.338211576972828 0.000138714623632 0.000131392401033 0.000010236202193 0.000013715240103
0.000006194410751 0.493508185883697 0.507806408053442 0.081350479794327 0.342593729772225 0.000139913457187 0.000132528215015 0.000010300496494 0.000013828821502
