t p_prepLD p_prepST p_lowerLD p_upperLD t_lowerLD t_upperLD
0.000000056493697 0.03 0.015 0.003198698121283 0.003198698121285 0.000003507897878 0.000028189621849
0.000000057016427 0.03 0.015 0.003198698121283 0.003198698121285 0.000003511800767 0.000028220985634
0.000000057543994 0.03 0.015 0.003198698121283 0.003198698121285 0.000003515739768 0.000028252639624
0.000000058076442 0.03 0.015 0.003198698121283 0.003198698121285 0.000003519715217 0.000028284586505
0.000000058613816 0.03 0.015 0.003198698121283 0.003198698121285 0.000003523727450 0.000028316828987
0.000000059156163 0.03 0.015 0.003198698121283 0.003198698121285 0.000003527776808 0.000028349369805
0.000000059703529 0.03 0.015 0.003198698121283 0.003198698121285 0.000003531863634 0.000028382211720
0.000000060255959 0.03 0.015 0.003198698121283 0.003198698121285 0.000003535988275 0.000028415357516
0.000000060813500 0.03 0.015 0.003198698121283 0.003198698121285 0.000003540151081 0.000028448810008
0.000000061376201 0.03 0.015 0.003198698121283 0.003198698121285 0.000003544352405 0.000028482572031
0.000000061944108 0.03 0.015 0.003198698121283 0.003198698121285 0.000003548592603 0.000028516646450
0.000000062517269 0.03 0.015 0.003198698121283 0.003198698121285 0.000003552872035 0.000028551036157
0.000000063095734 0.03 0.015 0.003198698121283 0.003198698121285 0.000003557191065 0.000028585744067
0.000000063679552 0.03 0.015 0.003198698121283 0.003198698121285 0.000003561550057 0.000028620773125
0.000000064268772 0.03 0.015 0.003198698121283 0.003198698121285 0.000003565949384 0.000028656126304
0.000000064863443 0.03 0.015 0.003198698121283 0.003198698121285 0.000003570389416 0.000028691806601
0.000000065463617 0.03 0.015 0.003198698121283 0.003198698121285 0.000003574870532 0.000028727817044
0.000000066069345 0.03 0.015 0.003198698121283 0.003198698121285 0.000003579393111 0.000028764160688
0.000000066680677 0.03 0.015 0.003198698121283 0.003198698121285 0.000003583957537 0.000028800840615
0.000000067297666 0.03 0.015 0.003198698121283 0.003198698121285 0.000003588564197 0.000028837859938
0.000000067920363 0.03 0.015 0.003198698121283 0.003198698121285 0.000003593213481 0.000028875221796
0.000000068548823 0.03 0.015 0.003198698121283 0.003198698121285 0.000003597905786 0.000028912929359
0.000000069183097 0.03 0.015 0.003198698121283 0.003198698121285 0.000003602641507 0.000028950985826
0.000000069823240 0.03 0.015 0.003198698121283 0.003198698121285 0.000003607421048 0.000028989394424
0.000000070469307 0.03 0.015 0.003198698121283 0.003198698121285 0.000003612244813 0.000029028158414
0.000000071121351 0.03 0.015 0.003198698121283 0.003198698121285 0.000003617113212 0.000029067281082
0.000000071779429 0.03 0.015 0.003198698121283 0.003198698121285 0.000003622026658 0.000029106765748
0.000000072443596 0.03 0.015 0.003198698121283 0.003198698121285 0.000003626985567 0.000029146615760
0.000000073113908 0.03 0.015 0.003198698121283 0.003198698121285 0.000003631990360 0.000029186834501
0.000000073790423 0.03 0.015 0.003198698121283 0.003198698121285 0.000003637041462 0.000029227425381
0.000000074473197 0.03 0.015 0.003198698121283 0.003198698121285 0.000003642139302 0.000029268391843
0.000000075162289 0.03 0.015 0.003198698121283 0.003198698121285 0.000003647284311 0.000029309737364
0.000000075857758 0.03 0.015 0.003198698121283 0.003198698121285 0.000003652476927 0.000029351465450
0.000000076559661 0.03 0.015 0.003198698121283 0.003198698121285 0.000003657717589 0.000029393579641
0.000000077268059 0.03 0.015 0.003198698121283 0.003198698121285 0.000003663006742 0.000029436083511
0.000000077983011 0.03 0.015 0.003198698121283 0.003198698121285 0.000003668344835 0.000029478980663
0.000000078704579 0.03 0.015 0.003198698121283 0.003198698121285 0.000003673732321 0.000029522274738
0.000000079432823 0.03 0.015 0.003198698121283 0.003198698121285 0.000003679169657 0.000029565969408
0.000000080167806 0.03 0.015 0.003198698121283 0.003198698121285 0.000003684657304 0.000029610068380
0.000000080909590 0.03 0.015 0.003198698121283 0.003198698121285 0.000003690195727 0.000029654575395
0.000000081658237 0.03 0.015 0.003198698121283 0.003198698121285 0.000003695785397 0.000029699494228
0.000000082413812 0.03 0.015 0.003198698121283 0.003198698121285 0.000003701426788 0.000029744828690
0.000000083176377 0.03 0.015 0.003198698121283 0.003198698121285 0.000003707120377 0.000029790582627
0.000000083945999 0.03 0.015 0.003198698121283 0.003198698121285 0.000003712866649 0.000029836759919
0.000000084722741 0.03 0.015 0.003198698121283 0.003198698121285 0.000003718666090 0.000029883364485
